,tweet_id,viewpoint,incivility
1255250606173888512,1255250606173888512,L1,0.0
1255250570543316993,1255250570543316993,L1,0.0
1255910546903166976,1255910546903166976,L1,0.0
1255335933504864258,1255335933504864258,L1,0.0
1255223932694794241,1255223932694794241,L1,1.0
1255270310917652482,1255270310917652482,L1,1.0
1255250375340445697,1255250375340445697,L3,0.0
1255239710349369344,1255239710349369344,L3,1.0
1255227098693865473,1255227098693865473,L1,1.0
1255236928850534401,1255236928850534401,L4,0.0
1255240184645459969,1255240184645459969,L1,0.0
1255238339797692417,1255238339797692417,L1,0.0
1255303515616038916,1255303515616038916,L1,0.0
1255281578357542912,1255281578357542912,L2,0.0
1255305533441085441,1255305533441085441,L1,0.0
1255276434840567813,1255276434840567813,L1,0.0
1255276628508368897,1255276628508368897,L1,0.0
1255303438461743104,1255303438461743104,L1,0.0
1255279408379764738,1255279408379764738,L1,0.0
1255276219584700419,1255276219584700419,L1,0.0
1255306129036451840,1255306129036451840,L1,0.0
1255937456429502465,1255937456429502465,L3,0.0
1255546655639830528,1255546655639830528,L3,0.0
1255952795502546944,1255952795502546944,L1,0.0
1256028178109403138,1256028178109403138,L1,0.0
1255560671040876551,1255560671040876551,L4,0.0
1255285382926696451,1255285382926696451,L1,1.0
1256016637972660226,1256016637972660226,L1,0.0
1255985304722444295,1255985304722444295,L1,0.0
1256042135431888899,1256042135431888899,L1,0.0
1255384704318083072,1255384704318083072,L1,0.0
1256006048596533248,1256006048596533248,L1,0.0
1255908854623322112,1255908854623322112,L1,0.0
1256023034286178304,1256023034286178304,L1,0.0
1256017166480146432,1256017166480146432,L1,0.0
1256043605283741697,1256043605283741697,L1,0.0
1255285337942827009,1255285337942827009,L1,0.0
1255909387102797826,1255909387102797826,L1,0.0
1255935257347526657,1255935257347526657,L1,0.0
1256027496887341058,1256027496887341058,L1,0.0
1255281516764069888,1255281516764069888,L2,0.0
1255929657473609737,1255929657473609737,L1,0.0
1255296480635760642,1255296480635760642,L1,0.0
1255305791554363392,1255305791554363392,L1,0.0
1255510552920686594,1255510552920686594,L1,0.0
1255337704071598081,1255337704071598081,L1,0.0
1256035769988386816,1256035769988386816,L1,0.0
1255586649108553728,1255586649108553728,L1,0.0
1256023191908159492,1256023191908159492,L1,0.0
1255952562177609729,1255952562177609729,L1,0.0
1256034566747443207,1256034566747443207,L1,0.0
1255936900126441474,1255936900126441474,L1,0.0
1256006851499560960,1256006851499560960,L1,0.0
1255928773779886081,1255928773779886081,L2,0.0
1255934649039192066,1255934649039192066,L1,0.0
1256032919426158595,1256032919426158595,L1,0.0
1255288112588238849,1255288112588238849,L1,1.0
1256006130020614144,1256006130020614144,L1,0.0
1255986049047822337,1255986049047822337,L1,0.0
1256036154434105345,1256036154434105345,L1,0.0
1255325569446789123,1255325569446789123,L1,0.0
1255271461436248074,1255271461436248074,L1,0.0
1255300946713853952,1255300946713853952,L1,0.0
1255270546184552449,1255270546184552449,L1,0.0
1255273990777700352,1255273990777700352,L1,0.0
1255277399735963648,1255277399735963648,L4,1.0
1255357043080298499,1255357043080298499,L1,0.0
1255274205190524929,1255274205190524929,L1,0.0
1255323472521297920,1255323472521297920,L1,0.0
1255270694704775168,1255270694704775168,L1,0.0
1255294560235896833,1255294560235896833,L1,0.0
1255286691776155648,1255286691776155648,L1,0.0
1255282389024157697,1255282389024157697,L1,0.0
1255272109300948992,1255272109300948992,L1,0.0
1255275292127617024,1255275292127617024,L1,0.0
1255271484404240389,1255271484404240389,L1,0.0
1255275180777185281,1255275180777185281,L1,0.0
1255273348441018370,1255273348441018370,L1,0.0
1255275681291948033,1255275681291948033,L1,0.0
1255270511946477568,1255270511946477568,L1,0.0
1255177240632913920,1255177240632913920,L2,0.0
1255360079680995330,1255360079680995330,L1,0.0
1255281250170003457,1255281250170003457,L1,0.0
1255497340661698565,1255497340661698565,L1,0.0
1255304524165767169,1255304524165767169,L1,0.0
1255312290070568960,1255312290070568960,L1,1.0
1255311443664257026,1255311443664257026,L1,1.0
1255459336215760898,1255459336215760898,L1,0.0
1255326003884363777,1255326003884363777,L1,0.0
1255300202476560385,1255300202476560385,L1,0.0
1255312013305221121,1255312013305221121,L1,0.0
1255297801812160512,1255297801812160512,L1,0.0
1255307254171131907,1255307254171131907,L1,0.0
1255308684483350530,1255308684483350530,L1,0.0
1255307588255784960,1255307588255784960,L1,1.0
1255304703560253440,1255304703560253440,L1,0.0
1255295783580155904,1255295783580155904,L2,0.0
1255300613895852033,1255300613895852033,L1,1.0
1255307139444285440,1255307139444285440,L1,0.0
1255308404286947328,1255308404286947328,L1,0.0
1255487556155826177,1255487556155826177,L1,0.0
1255307741524000768,1255307741524000768,L1,0.0
1255307392134324225,1255307392134324225,L1,0.0
1255306965502304258,1255306965502304258,L1,0.0
1255533285230297088,1255533285230297088,L4,0.0
1255268178902597640,1255268178902597640,L4,0.0
1255768027372687360,1255768027372687360,L1,0.0
1256182623791128576,1256182623791128576,L1,1.0
1255820483578167296,1255820483578167296,L1,1.0
1255549840337092609,1255549840337092609,L3,0.0
1255402416079585281,1255402416079585281,L2,0.0
1255356164872835072,1255356164872835072,L1,0.0
1255351349413322753,1255351349413322753,L1,0.0
1255532185559470083,1255532185559470083,L1,0.0
1255465082403926016,1255465082403926016,L1,0.0
1255513838297985024,1255513838297985024,L2,0.0
1255865265428070401,1255865265428070401,L2,0.0
1255834790034583559,1255834790034583559,L1,0.0
1255838484297809920,1255838484297809920,L4,0.0
1255629158975234050,1255629158975234050,L2,0.0
1256342186519662596,1256342186519662596,L3,1.0
1255455010445504514,1255455010445504514,L1,0.0
1255394192068665344,1255394192068665344,L1,1.0
1255532452103290880,1255532452103290880,L4,0.0
1255373566230638599,1255373566230638599,L1,0.0
1255537942799552513,1255537942799552513,L2,0.0
1255331014555156480,1255331014555156480,L2,0.0
1255534071440003072,1255534071440003072,L1,1.0
1255464959892471818,1255464959892471818,L1,0.0
1255475997631295493,1255475997631295493,L3,0.0
1255362793986981890,1255362793986981890,L1,0.0
1255769450307076096,1255769450307076096,L1,0.0
1255533759501348864,1255533759501348864,L1,0.0
1255838687310594051,1255838687310594051,L4,1.0
1255352517917114368,1255352517917114368,L1,0.0
1255835709820358657,1255835709820358657,L1,0.0
1255632013303791616,1255632013303791616,L3,0.0
1255569561513914368,1255569561513914368,L1,0.0
1255864997294596096,1255864997294596096,L1,1.0
1255818978515021825,1255818978515021825,L3,0.0
1255355455246868482,1255355455246868482,L3,0.0
1255534343579205639,1255534343579205639,L1,0.0
1255376083987431424,1255376083987431424,L3,0.0
1255458673092112387,1255458673092112387,L2,0.0
1255503164431831043,1255503164431831043,L2,0.0
1255268828919070721,1255268828919070721,L1,1.0
1255543414583488512,1255543414583488512,L3,1.0
1255571313197871104,1255571313197871104,L1,0.0
1255328649261338624,1255328649261338624,L4,0.0
1255529641902776325,1255529641902776325,L1,0.0
1255490094158548994,1255490094158548994,L1,0.0
1255356884707692544,1255356884707692544,L2,0.0
1255486375304081409,1255486375304081409,L3,0.0
1255670877942923266,1255670877942923266,L1,0.0
1255274742346645505,1255274742346645505,L1,0.0
1255353575557025794,1255353575557025794,L1,0.0
1255769223177134080,1255769223177134080,L4,1.0
1255528819722727430,1255528819722727430,L1,0.0
1255483950220410882,1255483950220410882,L1,0.0
1255533091130691586,1255533091130691586,L1,0.0
1255451550761222152,1255451550761222152,L1,1.0
1255561036125532160,1255561036125532160,L1,0.0
1255372241451266050,1255372241451266050,L1,1.0
1255690331162464256,1255690331162464256,L1,0.0
1255302525533773826,1255302525533773826,L1,0.0
1255478066907942912,1255478066907942912,L1,1.0
1255563009319071745,1255563009319071745,L1,0.0
1255539683704156162,1255539683704156162,L1,1.0
1255383590449434626,1255383590449434626,L1,0.0
1255238281219977217,1255238281219977217,L1,0.0
1256369367920459776,1256369367920459776,L1,1.0
1255478201142390785,1255478201142390785,L1,1.0
1255500670704037888,1255500670704037888,L1,0.0
1255361228081373185,1255361228081373185,L1,0.0
1255487549868584962,1255487549868584962,L1,1.0
1255456006852788224,1255456006852788224,L1,0.0
1255452303416532993,1255452303416532993,L1,1.0
1255389492753637376,1255389492753637376,L1,0.0
1255292439650349057,1255292439650349057,L1,0.0
1255646678662725632,1255646678662725632,L1,0.0
1255477757062062082,1255477757062062082,L1,1.0
1255360914687234048,1255360914687234048,L1,0.0
1255609552298360832,1255609552298360832,L1,0.0
1255458738292613120,1255458738292613120,L1,0.0
1255497077171408905,1255497077171408905,L1,0.0
1255467121649344515,1255467121649344515,L1,0.0
1255509226706939904,1255509226706939904,L1,0.0
1255472122434146313,1255472122434146313,L1,0.0
1255689531996532738,1255689531996532738,L1,0.0
1255256496755085313,1255256496755085313,L1,0.0
1255553661150859265,1255553661150859265,L1,0.0
1255567496809046017,1255567496809046017,L2,0.0
1255460139559268353,1255460139559268353,L1,0.0
1255488984861548549,1255488984861548549,L3,1.0
1255384164523704321,1255384164523704321,L1,1.0
1255642730841202693,1255642730841202693,L1,0.0
1255483733672632322,1255483733672632322,L1,0.0
1255459457456320512,1255459457456320512,L1,0.0
1255518543795404805,1255518543795404805,L1,0.0
1255563211367055360,1255563211367055360,L1,0.0
1255482824888549379,1255482824888549379,L1,0.0
1255373644932485122,1255373644932485122,L1,1.0
1255454925087260672,1255454925087260672,L1,0.0
1255461296365068290,1255461296365068290,L1,0.0
1255469242130014214,1255469242130014214,L1,0.0
1255528617519480832,1255528617519480832,L1,0.0
1255557574700576768,1255557574700576768,L1,0.0
1255492132334379011,1255492132334379011,L1,0.0
1255416280477315072,1255416280477315072,L1,0.0
1255287157784264707,1255287157784264707,L2,0.0
1255192314659713029,1255192314659713029,L4,0.0
1255282777785843713,1255282777785843713,L2,0.0
1255253570833846276,1255253570833846276,L2,0.0
1255280516384862208,1255280516384862208,L2,0.0
1255206180755914753,1255206180755914753,L1,0.0
1255354731398078464,1255354731398078464,L1,0.0
1255250750437044227,1255250750437044227,L1,0.0
1255288966414323719,1255288966414323719,L1,0.0
1255241465145499649,1255241465145499649,L1,1.0
1255473878949933057,1255473878949933057,L1,0.0
1255452000680116224,1255452000680116224,L1,0.0
1255445346957877254,1255445346957877254,L1,0.0
1255290645117390848,1255290645117390848,L4,0.0
1255217058314366977,1255217058314366977,L1,0.0
1255286543973003264,1255286543973003264,L1,0.0
1255491068784717824,1255491068784717824,L1,0.0
1255377464399925250,1255377464399925250,L1,1.0
1255287440589414402,1255287440589414402,L1,0.0
1255322652962697216,1255322652962697216,L1,0.0
1255249930240905217,1255249930240905217,L1,0.0
1255286915282108418,1255286915282108418,L4,1.0
1255241737519411200,1255241737519411200,L1,0.0
1255286128422371330,1255286128422371330,L1,0.0
1255310635719634944,1255310635719634944,L1,1.0
1255229088245129218,1255229088245129218,L1,0.0
1255237398797135873,1255237398797135873,L1,0.0
1255543996061024258,1255543996061024258,L1,0.0
1255522769703522309,1255522769703522309,L1,0.0
1255241129156583429,1255241129156583429,L1,0.0
1255281747039866882,1255281747039866882,L1,0.0
1255292984683311105,1255292984683311105,L1,0.0
1255307050936041473,1255307050936041473,L1,0.0
1255292739496927235,1255292739496927235,L1,0.0
1255280430590447622,1255280430590447622,L1,0.0
1255275485153632259,1255275485153632259,L2,1.0
1255276358269390850,1255276358269390850,L1,0.0
1255285631288250369,1255285631288250369,L1,0.0
1255276814072758272,1255276814072758272,L1,0.0
1255324689750274049,1255324689750274049,L1,0.0
1255332766079647744,1255332766079647744,L1,0.0
1255280241737596928,1255280241737596928,L1,0.0
1255278221811232768,1255278221811232768,L1,0.0
1255291037100183553,1255291037100183553,L1,0.0
1255277544619872258,1255277544619872258,L1,0.0
1255283002290180097,1255283002290180097,L1,0.0
1255278602079387648,1255278602079387648,L1,0.0
1255311995332673537,1255311995332673537,L1,0.0
1255287602904805376,1255287602904805376,L4,0.0
1255284390369861632,1255284390369861632,L1,0.0
1255337557216374786,1255337557216374786,L1,0.0
1255268973555449856,1255268973555449856,L1,0.0
1255393447357358081,1255393447357358081,L1,0.0
1255309601379147780,1255309601379147780,L1,0.0
1255284271637581825,1255284271637581825,L1,0.0
1255281132779843584,1255281132779843584,L1,0.0
1255279825033494528,1255279825033494528,L1,0.0
1255317306739212288,1255317306739212288,L1,1.0
1255291604815970304,1255291604815970304,L1,0.0
1255268158081990658,1255268158081990658,L1,0.0
1255280880135942144,1255280880135942144,L1,1.0
1255278800042147841,1255278800042147841,L1,0.0
1255267818402127873,1255267818402127873,L1,0.0
1255304272553664513,1255304272553664513,L1,0.0
1255278379881975811,1255278379881975811,L1,0.0
1255286923255582720,1255286923255582720,L1,0.0
1255291199562399744,1255291199562399744,L1,1.0
1255283275742040069,1255283275742040069,L1,0.0
1255272810559221760,1255272810559221760,L1,0.0
1255330556830679041,1255330556830679041,L1,0.0
1255293228758294528,1255293228758294528,L1,0.0
1255285631099510784,1255285631099510784,L1,0.0
1255286147636441090,1255286147636441090,L1,0.0
1255269881781587968,1255269881781587968,L1,0.0
1255282500378800129,1255282500378800129,L1,0.0
1255277968152297472,1255277968152297472,L1,0.0
1255327891291766785,1255327891291766785,L1,0.0
1255286204188241920,1255286204188241920,L1,1.0
1255280780642746370,1255280780642746370,L4,1.0
1255280460445421568,1255280460445421568,L1,0.0
1255170756427816960,1255170756427816960,L1,1.0
1255186409406771201,1255186409406771201,L1,0.0
1255175209067282432,1255175209067282432,L3,1.0
1255164944414396417,1255164944414396417,L1,0.0
1255169421204733954,1255169421204733954,L1,0.0
1255186097698738177,1255186097698738177,L1,0.0
1255165838060949505,1255165838060949505,L1,0.0
1255166340152860673,1255166340152860673,L1,0.0
1255165717760090114,1255165717760090114,L1,1.0
1255178998851592192,1255178998851592192,L1,1.0
1255164735512891392,1255164735512891392,L1,1.0
1255166919784763392,1255166919784763392,L1,0.0
1255167589661265921,1255167589661265921,L1,1.0
1255169943164776448,1255169943164776448,L1,1.0
1255169634862497793,1255169634862497793,L1,0.0
1255640917085585409,1255640917085585409,L2,0.0
1256131030949392384,1256131030949392384,L2,0.0
1256628123346575360,1256628123346575360,L2,0.0
1255579408070520833,1255579408070520833,L4,0.0
1255608184661827584,1255608184661827584,L2,1.0
1255546314672275457,1255546314672275457,L2,0.0
1255728441057374208,1255728441057374208,L2,0.0
1255672827711291393,1255672827711291393,L2,0.0
1255612524277399552,1255612524277399552,L2,0.0
1255852654225436672,1255852654225436672,L2,1.0
1255620749596995584,1255620749596995584,L3,1.0
1255550974669869062,1255550974669869062,L2,0.0
1255929610539274240,1255929610539274240,L1,0.0
1255840962405941251,1255840962405941251,L2,0.0
1255654007642750982,1255654007642750982,L2,0.0
1255618503463391232,1255618503463391232,L2,0.0
1255574911961255943,1255574911961255943,L2,0.0
1255548209100972032,1255548209100972032,L2,0.0
1255938227472609284,1255938227472609284,L3,0.0
1256404545145618432,1256404545145618432,L3,0.0
1255618115808956417,1255618115808956417,L3,0.0
1255929507351007232,1255929507351007232,L1,0.0
1255537806392225792,1255537806392225792,L2,0.0
1255621584561172480,1255621584561172480,L2,0.0
1255708058941980673,1255708058941980673,L2,0.0
1255661755314900992,1255661755314900992,L3,0.0
1255547894930661379,1255547894930661379,L2,0.0
1255613554742439938,1255613554742439938,L2,1.0
1256228948175880194,1256228948175880194,L2,0.0
1255621305984077824,1255621305984077824,L2,0.0
1255616885980348418,1255616885980348418,L2,0.0
1255620243378130946,1255620243378130946,L3,1.0
1255590825179955202,1255590825179955202,L2,0.0
1255582834502168576,1255582834502168576,L2,0.0
1255895376911097856,1255895376911097856,L2,0.0
1258499232614547456,1258499232614547456,L2,0.0
1264244957461741568,1264244957461741568,L2,0.0
1255260245720432641,1255260245720432641,L2,0.0
1255852377640505348,1255852377640505348,L2,0.0
1255878986132885505,1255878986132885505,L2,0.0
1255558046161399808,1255558046161399808,L2,0.0
1255529246203789314,1255529246203789314,L3,0.0
1255574210027667456,1255574210027667456,L3,1.0
1256385816403869697,1256385816403869697,L2,1.0
1255570787655770112,1255570787655770112,L2,0.0
1255254386663665666,1255254386663665666,L3,0.0
1255574764518858752,1255574764518858752,L3,0.0
